EncuestaID,FechaEncuesta,FrecuenciaConsumoSnacks,LugarCompraSnacks,ConQuienVePartidos,GastoSnacksPartido,GastoPromedio
2132,23 Abril 2026,Todos Los Días,Tienda De Barrio,Familia,Q101 - Q150,125.5
2133,12 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Menos De Q25,12.5
2134,28 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Amigos,Q51 - Q100,75.5
2135,14 Enero 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q25 - Q50,37.5
2136,16 Marzo 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Amigos,Menos De Q25,12.5
2137,30 Enero 2026,Todos Los Días,Supermercado,Familia,Q25 - Q50,37.5
2138,10 Mayo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
2139,12 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Otro,Q25 - Q50,37.5
2140,02 Mayo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2141,29 Abril 2026,Rara Vez,Aplicación De Delivery,Amigos,Q25 - Q50,37.5
2142,07 Abril 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Amigos,Menos De Q25,12.5
2143,29 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Solo,Q25 - Q50,37.5
2144,16 Febrero 2026,Varias Veces Al Mes,Gasolinera,Familia,Q51 - Q100,75.5
2145,17 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Solo,Q25 - Q50,37.5
2146,06 Mayo 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Familia,Q25 - Q50,37.5
2147,11 Marzo 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Otro,Q51 - Q100,75.5
2148,11 Marzo 2026,Todos Los Días,Tienda De Barrio,Solo,Q101 - Q150,125.5
2149,20 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2150,22 Febrero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Menos De Q25,12.5
2151,03 Febrero 2026,Varias Veces Al Mes,Gasolinera,Amigos,Q51 - Q100,75.5
2152,05 Marzo 2026,Varias Veces Al Mes,Supermercado,Familia,Q51 - Q100,75.5
2153,19 Abril 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
2154,25 Enero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
2155,25 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
2156,07 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
2157,18 Marzo 2026,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,37.5
2158,11 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2159,27 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Menos De Q25,12.5
2160,15 Enero 2026,Todos Los Días,Tienda De Barrio,Familia,Q51 - Q100,75.5
2161,22 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2162,12 Enero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2163,08 Abril 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q51 - Q100,75.5
2164,16 Abril 2026,Varias Veces Al Mes,Supermercado,Familia,Menos De Q25,12.5
2165,17 Febrero 2026,Todos Los Días,Tienda De Barrio,Familia,Q25 - Q50,37.5
2166,31 Marzo 2026,Todos Los Días,Supermercado,Familia,Menos De Q25,12.5
2167,30 Abril 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
2168,11 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Solo,Q101 - Q150,125.5
2169,25 Abril 2026,Todos Los Días,Supermercado,Familia,Q25 - Q50,37.5
2170,02 Mayo 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Más De Q150,175.0
2171,07 Mayo 2026,1 A 2 Veces Por Semana,Supermercado,Compañeros De Trabajo,Menos De Q25,12.5
2172,27 Febrero 2026,3 A 5 Veces Por Semana,Otro,Compañeros De Trabajo,Menos De Q25,12.5
2173,18 Marzo 2026,1 A 2 Veces Por Semana,Gasolinera,Solo,Menos De Q25,12.5
2174,23 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q51 - Q100,75.5
2175,02 Marzo 2026,Todos Los Días,Tienda De Barrio,Otro,Q25 - Q50,37.5
2176,13 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
2177,09 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Solo,Menos De Q25,12.5
2178,22 Abril 2026,Varias Veces Al Mes,Otro,Amigos,Q101 - Q150,125.5
2179,29 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q51 - Q100,75.5
2180,06 Mayo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2181,20 Febrero 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q101 - Q150,125.5
2182,24 Febrero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2183,23 Febrero 2026,Todos Los Días,Supermercado,Familia,Q25 - Q50,37.5
2184,19 Enero 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2185,24 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
2186,13 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Compañeros De Trabajo,Q25 - Q50,37.5
2187,23 Enero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Menos De Q25,12.5
2188,02 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2189,31 Marzo 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Familia,Q51 - Q100,75.5
2190,31 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Menos De Q25,12.5
2191,28 Enero 2026,3 A 5 Veces Por Semana,Otro,Familia,Q101 - Q150,125.5
2192,20 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Familia,Q51 - Q100,75.5
2193,14 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2194,05 Abril 2026,Varias Veces Al Mes,Supermercado,Compañeros De Trabajo,Q25 - Q50,37.5
2195,28 Abril 2026,Todos Los Días,Supermercado,Familia,Menos De Q25,12.5
2196,07 Marzo 2026,Varias Veces Al Mes,Tienda De Barrio,Compañeros De Trabajo,Q51 - Q100,75.5
2197,03 Abril 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Compañeros De Trabajo,Q25 - Q50,37.5
2198,03 Abril 2026,Todos Los Días,Supermercado,Amigos,Menos De Q25,12.5
2199,18 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,37.5
2200,28 Febrero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
2201,03 Marzo 2026,Todos Los Días,Tienda De Barrio,Familia,Menos De Q25,12.5
2202,13 Enero 2026,1 A 2 Veces Por Semana,Otro,Amigos,Q51 - Q100,75.5
2203,27 Marzo 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2204,23 Enero 2026,Todos Los Días,Gasolinera,Familia,Q51 - Q100,75.5
2205,18 Abril 2026,Todos Los Días,Tienda De Barrio,Familia,Q25 - Q50,37.5
2206,30 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Solo,Q25 - Q50,37.5
2207,11 Abril 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Compañeros De Trabajo,Más De Q150,175.0
2208,26 Enero 2026,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q25 - Q50,37.5
2209,15 Febrero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2210,18 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2211,24 Abril 2026,Todos Los Días,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
2212,23 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Solo,Q51 - Q100,75.5
2213,24 Febrero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Menos De Q25,12.5
2214,02 Marzo 2026,Todos Los Días,No Indicado,Amigos,Menos De Q25,12.5
2215,03 Mayo 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
2216,31 Marzo 2026,Varias Veces Al Mes,Supermercado,Familia,Más De Q150,175.0
2217,05 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Menos De Q25,12.5
2218,23 Febrero 2026,Varias Veces Al Mes,Aplicación De Delivery,Familia,Menos De Q25,12.5
2219,26 Abril 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
2220,18 Enero 2026,Todos Los Días,Supermercado,Amigos,Q25 - Q50,37.5
2221,13 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Menos De Q25,12.5
2222,23 Abril 2026,Rara Vez,Aplicación De Delivery,Amigos,Menos De Q25,12.5
2223,12 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
2224,24 Febrero 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Q101 - Q150,125.5
2225,31 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2226,19 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q51 - Q100,75.5
2227,18 Marzo 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
2228,11 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Menos De Q25,12.5
2229,17 Febrero 2026,1 A 2 Veces Por Semana,Otro,Amigos,Q51 - Q100,75.5
2230,10 Abril 2026,Rara Vez,Tienda De Barrio,Familia,Q25 - Q50,37.5
2231,03 Mayo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
2232,23 Enero 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
2233,30 Abril 2026,Rara Vez,Aplicación De Delivery,Familia,Q25 - Q50,37.5
2234,09 Abril 2026,Todos Los Días,Gasolinera,Amigos,Q51 - Q100,75.5
2235,23 Febrero 2026,1 A 2 Veces Por Semana,Otro,Amigos,Q51 - Q100,75.5
2236,07 Mayo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2237,30 Abril 2026,Varias Veces Al Mes,Supermercado,Solo,Q101 - Q150,125.5
2238,18 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Solo,Q25 - Q50,37.5
2239,12 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q101 - Q150,125.5
2240,10 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2241,01 Febrero 2026,Varias Veces Al Mes,Supermercado,Familia,Más De Q150,175.0
2242,22 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Menos De Q25,12.5
2243,29 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2244,15 Abril 2026,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,37.5
2245,05 Mayo 2026,Todos Los Días,Gasolinera,Amigos,Menos De Q25,12.5
2246,19 Enero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q25 - Q50,37.5
2247,11 Febrero 2026,Rara Vez,Supermercado,Familia,Q51 - Q100,75.5
2248,28 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q25 - Q50,37.5
2249,10 Abril 2026,1 A 2 Veces Por Semana,Otro,Solo,Menos De Q25,12.5
2250,22 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Otro,Q101 - Q150,125.5
2251,14 Enero 2026,Rara Vez,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
2252,01 Marzo 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Otro,Q51 - Q100,75.5
2253,04 Marzo 2026,1 A 2 Veces Por Semana,Gasolinera,Solo,Q25 - Q50,37.5
2254,07 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Menos De Q25,12.5
2255,10 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2256,08 Marzo 2026,Varias Veces Al Mes,Supermercado,Familia,Q51 - Q100,75.5
2257,16 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Solo,Menos De Q25,12.5
2258,28 Abril 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Familia,Q25 - Q50,37.5
2259,21 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Solo,Q101 - Q150,125.5
2260,25 Febrero 2026,Rara Vez,Tienda De Barrio,Familia,Q51 - Q100,75.5
2261,03 Febrero 2026,3 A 5 Veces Por Semana,Gasolinera,Familia,Menos De Q25,12.5
2262,04 Mayo 2026,3 A 5 Veces Por Semana,No Indicado,Familia,Q25 - Q50,37.5
2263,08 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Menos De Q25,12.5
2264,17 Marzo 2026,Varias Veces Al Mes,Supermercado,Familia,Más De Q150,175.0
2265,11 Febrero 2026,3 A 5 Veces Por Semana,Gasolinera,Compañeros De Trabajo,Más De Q150,175.0
2266,20 Abril 2026,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,37.5
2267,25 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q25 - Q50,37.5
2268,03 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
2269,28 Abril 2026,Varias Veces Al Mes,Gasolinera,Amigos,Q101 - Q150,125.5
2270,22 Marzo 2026,Todos Los Días,Gasolinera,Amigos,Menos De Q25,12.5
2271,06 Mayo 2026,3 A 5 Veces Por Semana,Gasolinera,Compañeros De Trabajo,Q25 - Q50,37.5
2272,20 Marzo 2026,3 A 5 Veces Por Semana,Gasolinera,Solo,Q25 - Q50,37.5
2273,25 Abril 2026,3 A 5 Veces Por Semana,Aplicación De Delivery,Amigos,Más De Q150,175.0
2274,14 Abril 2026,Varias Veces Al Mes,Gasolinera,Amigos,Menos De Q25,12.5
2275,15 Enero 2026,Varias Veces Al Mes,Aplicación De Delivery,Amigos,Q25 - Q50,37.5
2276,07 Mayo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q101 - Q150,125.5
2277,21 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2278,21 Febrero 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
2279,21 Enero 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Más De Q150,175.0
2280,21 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Más De Q150,175.0
2281,14 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Menos De Q25,12.5
2282,18 Abril 2026,Todos Los Días,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2283,14 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q101 - Q150,125.5
2284,27 Febrero 2026,Todos Los Días,Supermercado,Familia,Q51 - Q100,75.5
2285,16 Enero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2286,28 Marzo 2026,Rara Vez,Gasolinera,Solo,Más De Q150,175.0
2287,01 Marzo 2026,Varias Veces Al Mes,Supermercado,Amigos,Más De Q150,175.0
2288,24 Febrero 2026,Todos Los Días,Kiosco Escolar/Universitario,Familia,Más De Q150,175.0
2289,08 Marzo 2026,Todos Los Días,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
2290,10 Marzo 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Compañeros De Trabajo,Q51 - Q100,75.5
2291,25 Abril 2026,Rara Vez,Aplicación De Delivery,Amigos,Más De Q150,175.0
2292,27 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2293,22 Enero 2026,Varias Veces Al Mes,Supermercado,Familia,Menos De Q25,12.5
2294,04 Marzo 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
2295,23 Marzo 2026,Varias Veces Al Mes,Supermercado,Otro,Q51 - Q100,75.5
2296,12 Abril 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
2297,09 Febrero 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Q101 - Q150,125.5
2298,29 Enero 2026,Todos Los Días,Otro,Amigos,Q101 - Q150,125.5
2299,25 Febrero 2026,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,37.5
2300,13 Enero 2026,1 A 2 Veces Por Semana,Otro,Familia,Q51 - Q100,75.5
2301,10 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2302,15 Febrero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q101 - Q150,125.5
2303,11 Abril 2026,Todos Los Días,Kiosco Escolar/Universitario,Amigos,Q101 - Q150,125.5
2304,07 Marzo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2305,29 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2306,23 Abril 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Compañeros De Trabajo,Q101 - Q150,125.5
2307,14 Marzo 2026,1 A 2 Veces Por Semana,Supermercado,Familia,Más De Q150,175.0
2308,25 Enero 2026,3 A 5 Veces Por Semana,Gasolinera,Amigos,Más De Q150,175.0
2309,09 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Familia,Q25 - Q50,37.5
2310,10 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Solo,Q25 - Q50,37.5
2311,07 Abril 2026,3 A 5 Veces Por Semana,Gasolinera,Otro,Q51 - Q100,75.5
2312,08 Mayo 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2313,04 Febrero 2026,Todos Los Días,Supermercado,Familia,Menos De Q25,12.5
2314,01 Abril 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
2315,01 Marzo 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Amigos,Q51 - Q100,75.5
2316,13 Marzo 2026,Todos Los Días,Supermercado,Familia,Q51 - Q100,75.5
2317,22 Enero 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2318,06 Abril 2026,Varias Veces Al Mes,Gasolinera,Amigos,Q51 - Q100,75.5
2319,28 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Otro,Q25 - Q50,37.5
2320,11 Enero 2026,Todos Los Días,Gasolinera,Familia,Q51 - Q100,75.5
2321,20 Marzo 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Q101 - Q150,125.5
2322,05 Mayo 2026,Todos Los Días,Tienda De Barrio,Compañeros De Trabajo,Menos De Q25,12.5
2323,06 Marzo 2026,Todos Los Días,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
2324,11 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Menos De Q25,12.5
2325,14 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2326,31 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q101 - Q150,125.5
2327,11 Enero 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2328,31 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2329,12 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Amigos,Más De Q150,175.0
2174,23 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Familia,Q51 - Q100,75.5
2331,21 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q51 - Q100,75.5
2332,10 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q25 - Q50,37.5
2333,03 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Menos De Q25,12.5
2334,06 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Familia,Q101 - Q150,125.5
2335,23 Abril 2026,Rara Vez,Gasolinera,Compañeros De Trabajo,Q25 - Q50,37.5
2336,21 Febrero 2026,Varias Veces Al Mes,Supermercado,Familia,Q25 - Q50,37.5
2337,14 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q101 - Q150,125.5
2338,01 Mayo 2026,Rara Vez,Tienda De Barrio,Compañeros De Trabajo,Q51 - Q100,75.5
2339,04 Febrero 2026,Todos Los Días,Tienda De Barrio,Solo,Menos De Q25,12.5
2340,23 Enero 2026,Todos Los Días,Supermercado,Amigos,Q101 - Q150,125.5
2341,22 Marzo 2026,1 A 2 Veces Por Semana,Supermercado,Amigos,Q51 - Q100,75.5
2342,12 Abril 2026,3 A 5 Veces Por Semana,Otro,Amigos,Q51 - Q100,75.5
2343,08 Febrero 2026,Rara Vez,Tienda De Barrio,Familia,Q25 - Q50,37.5
2344,21 Febrero 2026,Todos Los Días,Tienda De Barrio,Familia,Menos De Q25,12.5
2345,01 Febrero 2026,Rara Vez,Tienda De Barrio,Familia,Q51 - Q100,75.5
2346,30 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2347,22 Abril 2026,Todos Los Días,Supermercado,Compañeros De Trabajo,Q25 - Q50,37.5
2348,22 Marzo 2026,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q51 - Q100,75.5
2349,12 Enero 2026,Todos Los Días,Supermercado,Familia,Q51 - Q100,75.5
2350,25 Marzo 2026,Varias Veces Al Mes,Supermercado,Compañeros De Trabajo,Q25 - Q50,37.5
2351,29 Enero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
2352,22 Enero 2026,Todos Los Días,Supermercado,Amigos,Q101 - Q150,125.5
2353,24 Marzo 2026,Todos Los Días,Supermercado,Amigos,Q101 - Q150,125.5
2354,11 Febrero 2026,Todos Los Días,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2355,20 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Q25 - Q50,37.5
2356,14 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2357,16 Abril 2026,Todos Los Días,Tienda De Barrio,Amigos,Menos De Q25,12.5
2358,20 Enero 2026,Rara Vez,Supermercado,Amigos,Q25 - Q50,37.5
2359,02 Abril 2026,1 A 2 Veces Por Semana,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
2360,15 Abril 2026,Rara Vez,Gasolinera,Compañeros De Trabajo,Q51 - Q100,75.5
2361,27 Marzo 2026,Todos Los Días,Kiosco Escolar/Universitario,Amigos,Q25 - Q50,37.5
2362,11 Febrero 2026,Todos Los Días,Tienda De Barrio,Familia,Q101 - Q150,125.5
2363,17 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Menos De Q25,12.5
2364,30 Enero 2026,Todos Los Días,Aplicación De Delivery,Familia,Q25 - Q50,37.5
2365,05 Febrero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2366,19 Enero 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q25 - Q50,37.5
2367,01 Mayo 2026,Todos Los Días,Gasolinera,Familia,Menos De Q25,12.5
2368,21 Febrero 2026,Todos Los Días,Supermercado,Familia,Más De Q150,175.0
2369,18 Abril 2026,Todos Los Días,Supermercado,Familia,Q51 - Q100,75.5
2370,02 Abril 2026,Varias Veces Al Mes,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2371,21 Febrero 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Amigos,Q25 - Q50,37.5
2372,13 Enero 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Amigos,Q101 - Q150,125.5
2373,04 Mayo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2374,27 Abril 2026,Todos Los Días,Tienda De Barrio,Solo,Q51 - Q100,75.5
2375,29 Marzo 2026,Todos Los Días,Tienda De Barrio,Solo,Menos De Q25,12.5
2376,24 Febrero 2026,1 A 2 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
2377,19 Abril 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Q25 - Q50,37.5
2378,21 Enero 2026,Varias Veces Al Mes,Otro,Familia,Q25 - Q50,37.5
2379,29 Abril 2026,Varias Veces Al Mes,Supermercado,Solo,Q25 - Q50,37.5
2380,19 Enero 2026,3 A 5 Veces Por Semana,Supermercado,Amigos,Más De Q150,175.0
2381,10 Mayo 2026,Todos Los Días,Aplicación De Delivery,Familia,Q51 - Q100,75.5
2382,22 Enero 2026,Todos Los Días,Supermercado,Familia,Q25 - Q50,37.5
2383,28 Marzo 2026,Varias Veces Al Mes,Supermercado,Amigos,Q25 - Q50,37.5
2384,27 Febrero 2026,Varias Veces Al Mes,Aplicación De Delivery,Otro,Q51 - Q100,75.5
2385,13 Abril 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Compañeros De Trabajo,Q101 - Q150,125.5
2386,30 Marzo 2026,Varias Veces Al Mes,Kiosco Escolar/Universitario,Otro,Q25 - Q50,37.5
2387,15 Enero 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q51 - Q100,75.5
2388,24 Marzo 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Amigos,Q25 - Q50,37.5
2389,10 Mayo 2026,Varias Veces Al Mes,Aplicación De Delivery,Amigos,Q101 - Q150,125.5
2390,30 Enero 2026,1 A 2 Veces Por Semana,Gasolinera,Amigos,Q101 - Q150,125.5
2391,11 Abril 2026,3 A 5 Veces Por Semana,Tienda De Barrio,Otro,Q101 - Q150,125.5
2392,29 Marzo 2026,Varias Veces Al Mes,Tienda De Barrio,Solo,Q101 - Q150,125.5
2393,26 Enero 2026,1 A 2 Veces Por Semana,Tienda De Barrio,Solo,Q51 - Q100,75.5
2394,25 Abril 2026,Rara Vez,No Indicado,Familia,Q25 - Q50,37.5
2395,17 Febrero 2026,Rara Vez,Tienda De Barrio,Familia,Q25 - Q50,37.5
2396,30 Abril 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q51 - Q100,75.5
2397,25 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Otro,Q25 - Q50,37.5
2398,04 Marzo 2026,3 A 5 Veces Por Semana,Supermercado,Familia,Menos De Q25,12.5
2399,02 Marzo 2026,3 A 5 Veces Por Semana,Kiosco Escolar/Universitario,Familia,Q25 - Q50,37.5
2400,08 Abril 2026,Varias Veces Al Mes,Aplicación De Delivery,Otro,Q25 - Q50,37.5
2401,23 Febrero 2026,1 A 2 Veces Por Semana,Gasolinera,Familia,Q51 - Q100,75.5
